index,name,score,type,stars,time,thumb,country,runtime,company,first_week_box_office,total_box_office
3,风平浪静,8.1,犯罪／爱情／剧情,章宇／宋佳／王砚辉,2020-11-06,https://p0.pipi.cn/mmdb/d2dad592537923178967cbf4887aa03b925cd.jpg?imageView2/1/w/218/h/300,中国大陆 ,119,上海大水文化发展有限公司,4681,8353
4,泄密者,8.1,动作／悬疑／犯罪,吴镇宇／张智霖／佘诗曼,2018-06-15,https://p0.pipi.cn/mmdb/d2dad592537923be12d23c65af664b3ed8426.jpg?imageView2/1/w/218/h/300,中国大陆 ,102,银都机构有限公司,3426,7082
5,一个和四个,8.1,剧情／悬疑／犯罪,金巴／王铮／更旦,2023-10-27 09:00,https://p0.pipi.cn/mmdb/fb73865192351b02ff71f75fb0c049b8a0c41.jpg?imageView2/1/w/218/h/300,中国大陆 ,88,上海猫眼影业有限公司,289,495
6,侠探杰克：永不回头,8.1,动作／冒险／犯罪,汤姆·克鲁斯／寇碧·史莫德斯／阿尔迪斯·霍吉,2016-10-21,https://p0.pipi.cn/mmdb/d2dad592b12f2aecd8f0ee1f51370a9daced1.jpg?imageView2/1/w/218/h/300,美国 ,118,美国汤姆·克鲁斯影片公司,3775,6100
7,解放·终局营救,8.1,剧情／战争／历史,周一围／钟汉良／钟楚曦,2019-12-27,https://p0.pipi.cn/mmdb/d2dad59253780702ff338fe9bbc741f0ed0ce.jpg?imageView2/1/w/218/h/300,中国大陆 ,103,荣信达（上海）文化发展有限公司,1436,4145
8,天亮之前,8.1,剧情／动作／犯罪,郭富城／杨子姗／郝蕾,2016-07-22,https://p0.pipi.cn/mmdb/d2dad533c7ec69339eb12dd453702e8e794e4?imageView2/1/w/218/h/300,中国大陆 ,90,福建恒业影业有限公司,2494,3631
9,亲爱的，我要和别人结婚了,8.1,爱情／灾难,保剑锋／戚砚笛／徐一娢,2018-05-12,https://p0.pipi.cn/mmdb/d2dad5925372ff338f281e5c9e2728e020949.jpg?imageView2/1/w/218/h/300,中国大陆 ,92,安徽中杨文化传媒有限公司(摄制),101,194
10,寻汉计,8.1,喜剧／爱情,任素汐／李保田／王子川,2021-05-01 08:00,https://p0.pipi.cn/mmdb/d2dad592537807230f339e2b8950ed15ce13c.png?imageView2/1/w/218/h/300,中国大陆 ,106,北京欢喜首映文化有限公司,124,404
11,新灰姑娘,8.1,动画／冒险／奇幻,Cassandra Morris／Kristen Day／Chris Niosi,2018-10-01,https://p0.pipi.cn/mmdb/d2dad5925372ff50c8281eee25cc56e33b4a6.jpg?imageView2/1/w/218/h/300,中国大陆 ,87,广州金川文化有限公司,5500,6098
12,猪猪侠·不可思议的世界,8.1,喜剧／动画／冒险,,2019-07-05,https://p0.pipi.cn/mmdb/d2dad5925370fa7a3551ba5d59632d421b447.jpg?imageView2/1/w/218/h/300,中国大陆 ,85,广东咏声动漫股份有限公司,2145,3612
13,印度暴徒,8.1,喜剧／动作／冒险,阿米尔·汗／阿米达普·巴强／法缇玛·萨那·纱卡,2018-12-28,https://p0.pipi.cn/mmdb/d2dad59253751b7df5300b81f477e43b62814.jpg?imageView2/1/w/218/h/300,印度 ,164,印度雅什拉吉电影公司,3263,6194
14,昼颜,8.1,剧情／爱情,上户彩／斋藤工／伊藤步,2018-05-18,https://p0.pipi.cn/mmdb/d2dad592030807807716bd91ea4dcfc96fcf3.jpg?imageView2/1/w/218/h/300,日本 ,125,日本角川映画株式会社,755,1434
15,你是凶手,8.1,犯罪／悬疑／剧情,王千源／宋佳／冯远征,2019-11-22,https://p0.pipi.cn/mmdb/d2dad5927e10fa57e267cb4ed69af897b3344.jpg?imageView2/1/w/218/h/300,中国大陆 ,94,北京瑞格嘉尚文化传播有限公司,3488,4866
16,我的间谍前男友,8.1,喜剧／动作,米拉·库妮丝／凯特·麦克金农／贾斯汀·塞洛克斯,2018-10-19,https://p0.pipi.cn/mmdb/d2dad59253751b16bde7aa839bb22515f3882.jpg?imageView2/1/w/218/h/300,美国 ,117,美国想象娱乐公司,4009,6175
17,我的拳王男友,8.1,动作／爱情／运动,向佐／王可如／邵兵,2019-11-08,https://p0.pipi.cn/mmdb/d2dad592537923d23c16bd9673352fbbbb238.jpg?imageView2/1/w/218/h/300,中国大陆 ,118,帼星电影文化产业（北京）有限公司,2076,2451
18,十二生肖之福星高照朱小八,8.1,喜剧／动画／冒险,王愫稣／王晓彤／贾邱,2019-09-13,https://p0.pipi.cn/mmdb/d2dad592537e7ac7edbe2aef905708a83e21e.jpg?imageView2/1/w/218/h/300,中国大陆 ,84,浙江睿宸影视制作有限公司,396,557
19,金钱世界,8.1,剧情／犯罪／传记,米歇尔·威廉姆斯／克里斯托弗·普卢默／马克·沃尔伯格,2018-03-02,https://p0.pipi.cn/mmdb/d2dad59253751b395becd898c1a7a7d991308.jpg?imageView2/1/w/218/h/300,"英国,美国 ",124,英国斯科特自由制作公司,680,1116
20,痞子英雄2：黎明升起,8.1,剧情／动作／犯罪,赵又廷／林更新／张钧甯,2014-10-01,https://p0.pipi.cn/mmdb/d2dad592b125bf50c8d23c44cd224ee3f1486.jpg?imageView2/1/w/218/h/300,"中国大陆,中国台湾,中国香港 ",126,中国电影股份有限公司,13093,20407
21,反转人生,8.1,喜剧／奇幻,夏雨／闫妮／潘斌龙,2017-06-30,https://p0.pipi.cn/mmdb/d2dad59206de7a0e1392570a35a481fb72199.jpg?imageView2/1/w/218/h/300,中国大陆 ,110,北京彩色舞文化传播有限公司,4513,6954
22,饥饿游戏：鸣鸟与蛇之歌,8.1,动作／科幻／冒险,汤姆·布莱斯／瑞秋·泽格勒／彼特·丁拉基,2023-11-17,https://p0.pipi.cn/mmdb/fb738692c7eb128077300b86746dabf376279.jpg?imageView2/1/w/218/h/300,美国 ,158,美国狮门影片公司,3327,5740
23,有完没完,8.1,剧情／喜剧／爱情,范伟／贾静雯／刘俊昊,2017-04-01,https://p0.pipi.cn/mmdb/d2dad5920307e1338f39dd3971a0d3f36b4c8.jpg?imageView2/1/w/218/h/300,中国大陆 ,95,北京摩天轮文化传媒有限公司,1498,3742
24,动物出击,8.1,剧情／冒险／科幻／家庭,景熙童／陈长海／宝德,2019-04-30,https://p0.pipi.cn/mmdb/d2dad5925375bf87a9c6962a6abb9b4d1484d.jpg?imageView2/1/w/218/h/300,中国大陆 ,105,中国电影股份有限公司,346,519
25,贫穷富爸爸,8.1,剧情／喜剧／爱情,郑嘉颖／小小彬／李呈媛,2016-11-10,https://p0.pipi.cn/mmdb/d2dad5927e12ff3139b535d49b1dd57e5d54a.jpg?imageView2/1/w/218/h/300,中国大陆 ,96,上海思远影视文化传播有限公司,319,585
26,末日逃生,8.1,灾难／动作／剧情,杰拉德·巴特勒／莫蕾娜·巴卡林／约书亚·米克尔,2020-11-20,https://p0.pipi.cn/mmdb/d2dad5925372ff39dd21f0603b17e5cabeded.jpg?imageView2/1/w/218/h/300,英国 ,120,中国电影股份有限公司,2140,3425
27,中国推销员,8.1,剧情／动作／战争,李东学／迈克·泰森／安妮克·阿斯克渥德,2017-06-16,https://p0.pipi.cn/mmdb/d2dad5927e10fa2ff787a99fe0bd17ae8f6c5.jpg?imageView2/1/w/218/h/300,中国大陆 ,105,中国电影股份有限公司,725,1121
28,九条命,8.1,战争／剧情,宋禹／郝星棋／李幼斌,2020-11-13,https://p0.pipi.cn/mmdb/d2dad592537e7a0faf537c9bab62123148edc.png?imageView2/1/w/218/h/300,中国大陆 ,103,峨眉电影集团有限公司,109,165
29,宠物联盟,8.1,动画／喜剧／冒险,赵路／周帅／娜塔莉·多默尔,2019-11-08,https://p0.pipi.cn/mmdb/d2dad5927a30e12ff721f0e465f19655b61f1.jpg?imageView2/1/w/218/h/300,中国大陆 ,91,北京常荣翔达文化发展有限责任公司,908,1127
30,没有过不去的年,8.1,家庭／剧情,吴刚／吴彦姝／江珊,2021-01-15,https://p0.pipi.cn/mmdb/d2dad5927a3be106d6537ce01793bd96adb74.jpg?imageView2/1/w/218/h/300,中国大陆 ,99,华夏电影发行有限责任公司(摄制),1407,5079
1,快手枪手快枪手,8.1,喜剧／动作／犯罪,林更新／张静初／腾格尔,2016-07-15,https://p0.pipi.cn/mmdb/d2dad592b12f2a030ce7aa090617f6d2eacad.jpg?imageView2/1/w/218/h/300,中国大陆 ,115,万达影视传媒有限公司,4054,5403
2,萌犬好声音,8.1,喜剧／音乐／冒险,麦肯泽·摩斯／杰德·瑞斯／大卫·德路易斯,2018-03-24,https://p0.pipi.cn/mmdb/d2dad592030807be12b53549270f9c6e235a4.jpg?imageView2/1/w/218/h/300,加拿大 ,92,加拿大飞狗巴迪娱乐公司,752,980
3,宙斯之子：赫拉克勒斯,8.1,动作／冒险,道恩·强森／伊恩·麦柯肖恩／卢夫斯·塞维尔,2014-10-21,https://p0.pipi.cn/mmdb/d2dad592b125bf9257300b5512fd6224f3b1a.jpg?imageView2/1/w/218/h/300,美国 ,98,瑞迪科工作室,6904,8262
4,六人晚餐,8.1,剧情／爱情,窦骁／张钧甯／邬君梅,2017-06-16,https://p0.pipi.cn/mmdb/d2dad59206df2ab86057e272599f57f8c80ee.jpg?imageView2/1/w/218/h/300,中国大陆 ,96,上海莱弗影视制作有限公司,137,228
5,特种部队2：全面反击,8.1,动作,李秉宪／阿德琳妮·帕里奇／雷·帕克,2013-04-15,https://p0.pipi.cn/mmdb/d2dad592b125bf39dd67cb0d5c836c87a7104.jpg?imageView2/1/w/218/h/300,美国 ,110,Solar Entertainment,21439,33804
6,疯狂丑小鸭,8.1,动画／冒险,王雪沁／杨进／张洋,2016-10-03,https://p0.pipi.cn/mmdb/d2dad592030c7e537c2c95d84db20ace29b5a.jpg?imageView2/1/w/218/h/300,中国大陆 ,80,峨眉电影集团有限公司,337,2344
7,恶人报喜,8.1,喜剧,张少川／吴镇宇／郑中基,2016-01-23,https://p0.pipi.cn/mmdb/d2dad592b12f2a7a35c696c6b9cac28970dbd.jpg?imageView2/1/w/218/h/300,中国大陆 ,100,银都机构有限公司,807,2753
8,深海挑战,8.1,纪录片／冒险,詹姆斯·卡梅隆／弗兰克·洛蒂托／拉克兰·伍兹,2015-02-12,https://p0.pipi.cn/mmdb/d2dad592b125bf21f0f0eec0505ab543e4faa.jpg?imageView2/1/w/218/h/300,美国 ,91,美国国家地理娱乐公司,159,237
9,盛先生的花儿,8.1,剧情,颜丙燕／王德顺／艾丽娅,2016-11-04,https://p0.pipi.cn/mmdb/d2dad592e7abe139ddf0ee5cf7248aeaf3f37.jpg?imageView2/1/w/218/h/300,中国大陆 ,90,青年电影制片厂,35,63
10,发条城市,8.1,喜剧／冒险／犯罪,王宁／修睿／王自健,2016-07-08,https://p0.pipi.cn/mmdb/d2dad5927e10fab5350faff15e8e69113867c.jpg?imageView2/1/w/218/h/300,中国大陆 ,113,北京聚合影联文化传媒有限公司,668,1101
11,战斗民族养成记,8.1,喜剧／爱情,董畅／维塔利·哈耶夫／伊丽莎维塔·科诺诺娃,2019-01-24,https://p0.pipi.cn/mmdb/d2dad59253751baf3302ffccc77610e397636.jpg?imageView2/1/w/218/h/300,"中国大陆,俄罗斯 ",93,浙江华策影视股份有限公司,486,806
12,超能太阳鸭,8.1,喜剧／动画／冒险,王栎鑫／迈克尔·格罗斯／杰西·科尔蒂,2016-07-15,https://p0.pipi.cn/mmdb/d2dad5927e10fa2c95925761b801619791a36.jpg?imageView2/1/w/218/h/300,"中国大陆,俄罗斯 ",86,枫海影业有限公司,1536,2003
13,六弄咖啡馆,8.1,剧情／爱情,董子健／颜卓灵／林柏宏,2016-07-28,https://p0.pipi.cn/mmdb/d2dad533c7e06d2c95b535d453702e8e6753e?imageView2/1/w/218/h/300,中国大陆 ,102,华视影视投资（北京）有限公司,500,654
14,不成问题的问题,8.1,剧情,范伟／殷桃／张超,2017-11-21,https://p0.pipi.cn/mmdb/d2dad5927e10fa8077af3385fb8ce7140a827.jpg?imageView2/1/w/218/h/300,中国大陆 ,133,青年电影制片厂,579,777
15,独行侠,8.1,动作／西部／冒险,约翰尼·德普／艾米·汉莫／汤姆·威尔金森,2013-10-05,https://p0.pipi.cn/mmdb/d2dad592b125bf39dd31397a90d0eb85b5776.webp?imageView2/1/w/218/h/300,美国 ,149,杰瑞·布鲁克海默电影公司,3623,8147
16,洛杉矶捣蛋计划,8.1,喜剧／家庭,夏雨／宋祖儿／崔宝印,2016-03-18,https://p0.pipi.cn/mmdb/d2dad5927e10faecd80e1307a0cd619c83378.jpg?imageView2/1/w/218/h/300,中国大陆 ,106,中国电影股份有限公司,601,896
17,路边野餐,8.1,剧情,陈永忠／谢理循／余世学,2016-07-15,https://p0.pipi.cn/mmdb/54ecde9a2c9f2ad7c38077f1231d3abde45c2.jpg?imageView2/1/w/218/h/300,中国大陆 ,110,海宁黑鳍文化传媒有限责任公司,331,647
18,迷失之城,8.1,喜剧／动作／爱情,桑德拉·布洛克／查宁·塔图姆／丹尼尔·雷德克里夫,2022-07-29 09:00,https://p0.pipi.cn/mmdb/25bfd6338d3dddaf33b860d65ffd6e4797af8.jpg?imageView2/1/w/218/h/300,美国 ,110,美国派拉蒙影片公司,155,248
19,动植物大战,8.1,少儿／动画,苏子芜／苏俣／朱蓉蓉,2016-06-01,https://p0.pipi.cn/mmdb/d2dad5927e10faecd806d6caa7517d1e69bd9.jpg?imageView2/1/w/218/h/300,中国大陆 ,79,北京华信博文化传媒有限公司,119,145
20,一百年很长吗,8.1,纪录片,黄忠坚／张雪菲／阿合特,2018-12-01,https://p0.pipi.cn/mmdb/d2dad5925370fa178957e2cdd375c816814a6.jpg?imageView2/1/w/218/h/300,中国大陆 ,106,杭州潜影文化创意有限公司,79,124
21,坑爹游戏,8.1,剧情／喜剧／家庭,于谦／黄一琳／汪东城,2017-10-20,https://p0.pipi.cn/mmdb/d2dad59253751b8077ecd8502c1d3298d7cff.webp?imageView2/1/w/218/h/300,中国大陆 ,105,电广传媒影业（北京）有限公司,130,179
22,遗落战境,8.1,科幻,汤姆·克鲁斯／摩根·弗里曼／欧嘉·柯瑞兰寇,2013-05-10,https://p0.pipi.cn/mmdb/d2dad592b125bf39dd16bd33facfa6ea68c74.jpg?imageView2/1/w/218/h/300,美国 ,124,美国环球影片公司,5847,14850
23,夜莺,8.1,喜剧／家庭,李小冉／李保田／秦昊,2014-10-31,https://p0.pipi.cn/mmdb/d2dad592b125bfaf33cbae1d3a6281b04ff86.jpg?imageView2/1/w/218/h/300,"中国大陆,法国 ",100,广西电影集团有限公司,127,2155
24,超大号美人,8.1,剧情／喜剧,艾米·舒默／米歇尔·威廉姆斯／罗里·斯卡沃,2018-08-28,https://p0.pipi.cn/mmdb/d2dad59253751b7df5af33acb39550c5060a6.jpg?imageView2/1/w/218/h/300,美国 ,110,电压电影制作公司,141,148
25,云图,8.1,剧情／科幻／悬疑,汤姆·汉克斯／哈莉·贝瑞／吉姆·布劳德本特,2013-01-31,https://p0.pipi.cn/mmdb/d2dad592c7e7e1ecd857e2d538bb220391f6f.jpg?imageView2/1/w/218/h/300,"德国,美国,中国香港,中国大陆,新加坡 ",137,X-Filme Creative Pool,7255,16999
26,29+1,8.1,剧情／爱情,周秀娜／孙小妞／郑欣宜,2017-06-02,https://p0.pipi.cn/mmdb/d2dad5927e10faecd83139a3ae455a3fec91e.jpg?imageView2/1/w/218/h/300,中国香港 ,100,捷成世纪文化产业集团有限公司,95,157
27,六年，六天,8.1,剧情／爱情,王骁／姜瑞佳／吴刚,2017-10-17,https://p0.pipi.cn/mmdb/d2dad592537923339e7a35787947bb4306b24.jpg?imageView2/1/w/218/h/300,中国大陆 ,96,中国电影股份有限公司,167,1162
28,怪物岛,8.1,喜剧／动画／冒险,罗格·杰克逊／陆川／姚晨,2017-09-09,https://p0.pipi.cn/mmdb/d2dad59253751bcf3e9257e094aebc48b6d32.jpg?imageView2/1/w/218/h/300,墨西哥 ,80,Discreet Arts Productions,370,485
29,我爱的是你爱我,8.1,剧情／爱情,张涵予／王珞丹／朱丹,2013-11-08,https://p0.pipi.cn/mmdb/d2dad592b125bfc9fdf0ee7c312ec8646d98f.jpg?imageView2/1/w/218/h/300,中国大陆 ,97,乐创影业（天津）有限公司,1068,3019
30,清水里的刀子,8.1,剧情,马子善／耶而古拜／周进花,2018-04-04,https://p0.pipi.cn/mmdb/25bfd602d7c338cbae5bf1d7fff6005e0aa9a.jpg?imageView2/1/w/218/h/300,中国大陆 ,93,北京博拉广告传媒有限公司,30,58
1,青春派,8.1,剧情／爱情,董子健／秦海璐／焦刚,2013-08-02,https://p0.pipi.cn/mmdb/d2dad592b125bfc9fd9ab4b23949aab76469e.jpg?imageView2/1/w/218/h/300,中国大陆 ,91,中国电影股份有限公司,1297,2713
2,开心超人,8.1,动画／冒险,李团／刘红韵／祖晴,2013-06-28,https://p0.pipi.cn/mmdb/d2dad592b125bf39dd39dd965741ba8227b47.jpg?imageView2/1/w/218/h/300,中国大陆 ,90,北京小马奔腾影业有限公司,1331,3545
3,神农溪之恋漂洋过海来爱你,8.1,剧情／爱情,水原碧衣／杨钧丞／刘伟,2017-06-12,https://p0.pipi.cn/mmdb/d2dad59253751be5bcd23c1cf62559a073623.jpg?imageView2/1/w/218/h/300,中国大陆 ,97,湖北中盟影视有限公司,26,30
4,功夫小兔侠,8.1,喜剧／动画,,2017-06-01,https://p0.pipi.cn/mmdb/d2dad592e7a71fcf3e16bd0c3878a157ffd7a.jpg?imageView2/1/w/218/h/300,中国大陆 ,82,北京世纪彩蝶影业有限公司,54,147
5,摩尔庄园2：海妖宝藏,8.1,动画,黄渤／季冠霖／宣晓鸣,2012-05-28,https://p0.pipi.cn/mmdb/d2dad592c7e7e12c952c954627769b1e3d5d9.jpg?imageView2/1/w/218/h/300,中国大陆 ,95,北京华映星球文化发展股份有限公司,暂无,2525
6,你的婚礼,8.0,爱情,许光汉／章若楠／丁冠森,2021-04-30,https://p0.pipi.cn/mmdb/fb73862f8ea0facbae67cb1bd99002460af79.jpg?imageView2/1/w/218/h/300,中国大陆 ,115,霍尔果斯青春光线影业有限公司,42490,82277
7,超能一家人,8.0,喜剧／家庭／奇幻,艾伦／沈腾／陶慧,2023-07-21 09:00,https://p0.pipi.cn/mmdb/fb7386d7e7a3388ea317896823451c50744eb.jpg?imageView2/1/w/218/h/300,中国大陆 ,113,浙江开心麻花影业有限公司,22138,30042
8,盗墓笔记,8.0,惊悚／悬疑／奇幻,井柏然／鹿晗／王景春,2016-08-05,https://p0.pipi.cn/mmdb/d2dad592b125bf50c8be2ae01e221e9dc75b4.jpg?imageView2/1/w/218/h/300,中国大陆 ,123,上海电影（集团）有限公司,47816,100310
9,恶棍天使,8.0,喜剧／爱情,邓超／孙俪／代乐乐,2015-12-24,https://p0.pipi.cn/mmdb/d2dad592b12f2ac69602ff8f857ff3d1db102.jpg?imageView2/1/w/218/h/300,中国大陆 ,124,霍尔果斯橙子映像传媒有限公司,50869,64854
10,断·桥,8.0,剧情／犯罪,马思纯／王俊凯／范伟,2022-08-13 09:00,https://p0.pipi.cn/mmdb/25bfd63351bdddf0eeaf33736324b208ccd73.jpg?imageView2/1/w/218/h/300,中国大陆 ,113,北京劳雷影业有限公司,12180,23251
11,侏罗纪世界3,8.0,动作／冒险／科幻,克里斯·帕拉特／布莱丝·达拉斯·霍华德／劳拉·邓恩,2022-06-10,https://p0.pipi.cn/mmdb/fb7386028ea51b8ea3f0eea12d611c9c07789.jpg?imageView2/1/w/218/h/300,美国 ,147,美国环球影片公司,35586,105944
12,蝙蝠侠大战超人：正义黎明,8.0,动作／科幻／奇幻,本·阿弗莱克／亨利·卡维尔／艾米·亚当斯,2016-03-25,https://p0.pipi.cn/mmdb/d2dad592b125bf21f0395b072231775eacc6a.jpg?imageView2/1/w/218/h/300,美国 ,151,DC漫画公司,37251,61826
13,新喜剧之王,8.0,剧情／喜剧,王宝强／鄂靖文／张全蛋,2019-02-05,https://p0.pipi.cn/mmdb/d2dad59206de7ae19b9235645521e5b20bc2d.jpg?imageView2/1/w/218/h/300,中国大陆 ,91,中国电影股份有限公司,53614,62752
14,夏有乔木 雅望天堂,8.0,爱情／剧情,韩庚／卢杉／周元,2016-08-05,https://p0.pipi.cn/mmdb/d2dad592b12f2a7e120e13b7c136b736a15fd.jpg?imageView2/1/w/218/h/300,中国大陆 ,93,上海儒意影视制作有限公司,8950,15626
15,猫和老鼠,8.0,喜剧／动画／冒险,汤姆／杰瑞／科洛·格蕾斯·莫瑞兹,2021-02-26 08:00,https://p0.pipi.cn/mmdb/d2dad5925372ff39ddd23cf2d829e6a347bf3.jpg?imageView2/1/w/218/h/300,美国 ,101,美国华纳兄弟影片公司,8017,10474
16,007：幽灵党,8.0,动作／惊悚／冒险,丹尼尔·克雷格／克里斯托弗·沃尔兹／蕾雅·赛杜,2015-11-13,https://p0.pipi.cn/mmdb/d2dad592b125bf31392ff7baae295a3c5a10a.jpg?imageView2/1/w/218/h/300,美国 ,150,美国哥伦比亚影片公司,30792,54113
17,新蝙蝠侠,8.0,剧情／动作／悬疑／犯罪,罗伯特·帕丁森／佐伊·克罗维兹／保罗·达诺,2022-03-18,https://p0.pipi.cn/mmdb/25bfd6870fa51b31399257dea6575e7700374.jpg?imageView2/1/w/218/h/300,美国 ,176,美国华纳兄弟影片公司,7467,16328
18,我的特工爷爷,8.0,动作／犯罪／剧情,洪金宝／刘德华／李勤勤,2016-04-01,https://p0.pipi.cn/mmdb/d2dad592b12f2ab12d300b95b133fd72f04b5.webp?imageView2/1/w/218/h/300,中国大陆 ,99,映艺娱乐有限公司（中国香港）,16833,32399
19,你是我的春天,8.0,剧情,周冬雨／尹昉／宋小宝,2022-07-01 17:00,https://p0.pipi.cn/mmdb/25bfd6dd9ab338cbae030ca085911d5d46488.jpg?imageView2/1/w/218/h/300,中国大陆 ,122,中国电影出版社有限公司,1777,3064
20,名侦探柯南：业火的向日葵,8.0,动画／悬疑／冒险,高山南／山崎和佳奈／小山力也,2015-10-23,https://p0.pipi.cn/mmdb/d2dad592b12f2aecd8b860f24714d7aab3158.jpg?imageView2/1/w/218/h/300,日本 ,113,日本东宝株式会社,5757,8144
21,移动迷宫3：死亡解药,8.0,动作／惊悚／科幻,迪伦·奥布莱恩／卡雅·斯考达里奥／托马斯·布罗迪-桑斯特,2018-01-26,https://p0.pipi.cn/mmdb/d2dad592b12f2a11e5cbae6393e4ba6e19815.jpg?imageView2/1/w/218/h/300,美国 ,142,Gotham Group,14600,31528
22,一生有你2019,8.0,爱情／青春,徐娇／谢彬彬／晏紫东,2019-11-29,https://p0.pipi.cn/mmdb/d2dad592b12f2a7e12cbaee8e861f093ff51f.jpg?imageView2/1/w/218/h/300,中国大陆 ,90,朗行（北京）影视文化有限公司(承制),3577,4178
23,勇敢者游戏2：再战巅峰,8.0,动作／冒险,道恩·强森／凯伦·吉兰／杰克·布莱克,2019-12-06,https://p0.pipi.cn/mmdb/d2dad5925372ffddd2c9fd1cea8763cced571.jpg?imageView2/1/w/218/h/300,美国 ,123,美国哥伦比亚影片公司,17365,28926
24,星球大战外传：侠盗一号,8.0,动作／冒险／科幻,菲丽希缇·琼斯／迭戈·卢纳／艾伦·图代克,2017-01-06,https://p0.pipi.cn/mmdb/d2dad592b12f2ae7aaaf333dea0874e107679.jpg?imageView2/1/w/218/h/300,美国 ,133,卢卡斯影业有限公司,22439,47719
25,尼罗河上的惨案,8.0,犯罪／剧情／悬疑,汤姆·巴特曼／安妮特·贝宁／肯尼思·布拉纳,2022-02-19,https://p0.pipi.cn/mmdb/25bfd6be5bf338338f339e7c91d016eba8d6b.jpg?imageView2/1/w/218/h/300,英国 ,126,美国二十世纪影业公司,3699,6850
26,亲爱的新年好,8.0,剧情／爱情／家庭,白百何／张子枫／魏大勋,2019-12-31,https://p0.pipi.cn/mmdb/d2dad5927a30e12ff7925760870c801ce13c1.jpg?imageView2/1/w/218/h/300,中国大陆 ,114,上海猫眼影业有限公司,5927,6270
